Category,Day,Month,Label,SequenceNumber,Set,Path1,Path2,Path3,Path4,Path5,Path6,Path7,Path8,Path9,Path10,Path11,Path12,Path13,Path14,Path15,Path16,Path17,Path18,Path19,Path20,Path21,Path22
no_voice,20,9,yes,540,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0540.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0540.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,568,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0568.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0568.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,30,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0030.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0030.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,24,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0024.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0024.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,18,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0018.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0018.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,187,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0187.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0187.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,193,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0193.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0193.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,144,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0144.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0144.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,622,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0622.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0622.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,636,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0636.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0636.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,150,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0150.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0150.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,178,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0178.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0178.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,385,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0385.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0385.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,391,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0391.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0391.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,420,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0420.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0420.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,346,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0346.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0346.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,352,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0352.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0352.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,434,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0434.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0434.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,408,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0408.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0408.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,409,Testing,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0409.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0409.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,353,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0353.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0353.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,435,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0435.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0435.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,421,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0421.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0421.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,347,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0347.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0347.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,390,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0390.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0390.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,384,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0384.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0384.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,179,Testing,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0179.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0179.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,637,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0637.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0637.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,151,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0151.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0151.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,145,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0145.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0145.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,623,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0623.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0623.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,192,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0192.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0192.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,186,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0186.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0186.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,19,Testing,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0019.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0019.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,25,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0025.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0025.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,31,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0031.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0031.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,569,Testing,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0569.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0569.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,227,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0227.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0227.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,541,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0541.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0541.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,555,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0555.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0555.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,233,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0233.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0233.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,582,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0582.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0582.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,596,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0596.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0596.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,592,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0592.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0592.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,586,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0586.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0586.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,579,Testing,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0579.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0579.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,237,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0237.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0237.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,551,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0551.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0551.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,545,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0545.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0545.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,223,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0223.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0223.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,9,Testing,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0009.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0009.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,35,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0035.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0035.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,21,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0021.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0021.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,182,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0182.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0182.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,196,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0196.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0196.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,169,Testing,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0169.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0169.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,627,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0627.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0627.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,141,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0141.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0141.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,155,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0155.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0155.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,633,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0633.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0633.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,380,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0380.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0380.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,394,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0394.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0394.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,419,Testing,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0419.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0419.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,343,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0343.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0343.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,425,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0425.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0425.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,431,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0431.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0431.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,357,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0357.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0357.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,430,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0430.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0430.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,356,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0356.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0356.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,342,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0342.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0342.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,424,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0424.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0424.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,418,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0418.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0418.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,395,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0395.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0395.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,381,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0381.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0381.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,154,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0154.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0154.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,632,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0632.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0632.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,626,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0626.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0626.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,140,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0140.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0140.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,168,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0168.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0168.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,197,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0197.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0197.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,183,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0183.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0183.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,20,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0020.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0020.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,34,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0034.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0034.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,8,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0008.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0008.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,544,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0544.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0544.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,222,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0222.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0222.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,236,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0236.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0236.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,550,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0550.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0550.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,578,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0578.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0578.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,587,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0587.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0587.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,593,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0593.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0593.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,585,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0585.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0585.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,591,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0591.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0591.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,208,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0208.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0208.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,220,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0220.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0220.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,546,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0546.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0546.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,552,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0552.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0552.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,234,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0234.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0234.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,22,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0022.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0022.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,36,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0036.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0036.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,195,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0195.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0195.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,181,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0181.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0181.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,618,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0618.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0618.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,630,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0630.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0630.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,156,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0156.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0156.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,142,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0142.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0142.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,624,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0624.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0624.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,397,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0397.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0397.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,383,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0383.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0383.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,368,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0368.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0368.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,354,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0354.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0354.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,432,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0432.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0432.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,426,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0426.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0426.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,340,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0340.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0340.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,427,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0427.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0427.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,341,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0341.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0341.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,355,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0355.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0355.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,433,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0433.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0433.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,369,Testing,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0369.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0369.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,382,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0382.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0382.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,396,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0396.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0396.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,yes,143,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch1/0143.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/yes/ch3/0143.png,,,,,,,,,,,,,,,,,,,
